Date,AGG,BIL,BND,EDV,IEF,IEI,SGOV,SHV,SHY,TLH,TLT,VGIT
2014-12-08,109.88999938964844,91.5,82.44999694824219,119.76000213623047,105.44999694824219,122.1500015258789,,110.23999786376953,84.5199966430664,134.00999450683594,122.56999969482422,64.26000213623047
2014-12-09,110.05999755859375,91.4800033569336,82.4800033569336,120.55000305175781,105.83999633789062,122.38999938964844,,110.23999786376953,84.55000305175781,134.63999938964844,123.19999694824219,64.4000015258789
2014-12-10,110.25,91.4800033569336,82.69999694824219,121.86000061035156,106.31999969482422,122.76000213623047,,110.23999786376953,84.62000274658203,135.41000366210938,124.0999984741211,64.62000274658203
2014-12-11,110.20999908447266,91.4800033569336,82.62000274658203,122.44000244140625,106.13999938964844,122.52999877929688,,110.25,84.58000183105469,135.35000610351562,124.61000061035156,64.5199966430664
2014-12-12,110.55999755859375,91.5,82.9000015258789,125.01000213623047,107.01000213623047,123.04000091552734,,110.25,84.66000366210938,136.50999450683594,126.30000305175781,64.83000183105469
2014-12-15,110.26000213623047,91.45999908447266,82.75,125.0,106.62000274658203,122.69999694824219,,110.26000213623047,84.5999984741211,136.25,126.04000091552734,64.62999725341797
2014-12-16,110.52999877929688,91.45999908447266,82.94000244140625,126.91999816894531,107.16000366210938,123.05999755859375,,110.26000213623047,84.6500015258789,137.1300048828125,127.5999984741211,64.80000305175781
2014-12-17,110.38999938964844,91.45999908447266,82.73999786376953,125.6500015258789,106.41999816894531,122.48999786376953,,110.26000213623047,84.56999969482422,136.1300048828125,126.44999694824219,64.55000305175781
2014-12-18,110.0999984741211,91.4800033569336,82.61000061035156,121.62999725341797,105.81999969482422,122.19000244140625,,110.23999786376953,84.5199966430664,135.05999755859375,124.19999694824219,64.33999633789062
2014-12-19,110.27999877929688,91.45999908447266,82.79000091552734,123.55000305175781,106.20999908447266,122.33999633789062,,110.25,84.45999908447266,135.72000122070312,125.87000274658203,64.44000244140625
2014-12-22,110.44999694824219,91.45999908447266,82.75,123.8499984741211,106.20999908447266,122.30000305175781,,110.22000122070312,84.4800033569336,135.8300018310547,126.04000091552734,64.44000244140625
2014-12-23,109.94000244140625,91.45999908447266,82.01000213623047,120.29000091552734,105.33000183105469,121.87999725341797,,110.2300033569336,84.38999938964844,134.13999938964844,123.54000091552734,64.05999755859375
2014-12-24,109.69000244140625,91.4800033569336,82.04000091552734,120.94999694824219,105.25,121.75,,110.23999786376953,84.4000015258789,134.3300018310547,123.94999694824219,64.06999969482422
2014-12-26,109.73999786376953,91.45999908447266,82.11000061035156,121.72000122070312,105.38999938964844,121.76000213623047,,110.23999786376953,84.37000274658203,134.50999450683594,124.41000366210938,64.05999755859375
2014-12-29,109.97000122070312,91.45999908447266,82.25,123.29000091552734,105.75,122.0,,110.22000122070312,84.44999694824219,135.0800018310547,125.33999633789062,64.2699966430664
2014-12-30,110.08999633789062,91.45999908447266,82.30999755859375,123.97000122070312,105.87000274658203,122.16999816894531,,110.2300033569336,84.4800033569336,135.27999877929688,125.68000030517578,64.37000274658203
2014-12-31,110.12000274658203,91.4800033569336,82.37000274658203,123.94000244140625,105.98999786376953,122.30999755859375,,110.25,84.44999694824219,135.1699981689453,125.91999816894531,64.48999786376953
